Gene_ID	module	ID
AgateH2.13G059400	white	AS042
AgateH2.07G060400	white	AS042
AgateH2.01G079100	white	AS042
AgateH2.02G150700	white	AS042
AgateH2.03G097500	white	AS042
AgateH2.17G043300	white	AS042
AgateH2.05G027000	white	AS042
AgateH2.22G025600	white	AS042
AgateH2.12G026200	white	AS042
AgateH2.05G158800	white	AS042
AgateH2.02G079300	white	AS042
AgateH2.02G190200	white	AS042
AgateH2.02G037500	white	AS042
AgateH2.05G189900	white	AS042
AgateH2.14G030800	white	AS042
AgateH2.02G150600	white	AS042
AgateH2.01G351200	white	AS042
AgateH2.13G072600	white	AS042
AgateH2.04G285300	white	AS042
AgateH2.09G038700	white	AS042
AgateH2.22G008500	white	AS042
AgateH2.27G030100	white	AS042
AgateH2.19G037800	white	AS042
AgateH2.08G008900	white	AS042
AgateH2.10G047800	white	AS042
AgateH2.25G013600	white	AS042
AgateH2.17G011700	white	AS042
AgateH2.17G051600	white	AS042
AgateH2.09G132000	white	AS042
AgateH2.29G028400	white	AS042
AgateH2.04G094400	white	AS042
AgateH2.14G072600	white	AS042
AgateH2.04G278600	white	AS042
AgateH2.08G195200	white	AS042
AgateH2.10G118400	white	AS042
AgateH2.04G284300	white	AS042
AgateH2.12G056600	white	AS042
AgateH2.23G047900	white	AS042
AgateH2.27G029900	white	AS042
AgateH2.01G146400	white	AS042
AgateH2.12G037200	white	AS042
AgateH2.16G051300	white	AS042
AgateH2.17G012000	white	AS042
AgateH2.05G157100	white	AS042
AgateH2.18G015000	white	AS042
AgateH2.18G079000	white	AS042
AgateH2.01G009200	white	AS042
AgateH2.17G050100	white	AS042
AgateH2.12G092100	white	AS042
AgateH2.06G083300	white	AS042
AgateH2.05G102700	white	AS042
AgateH2.24G069500	white	AS042
AgateH2.16G050400	white	AS042
AgateH2.05G189000	white	AS042
AgateH2.20G066100	white	AS042
AgateH2.17G080200	white	AS042
AgateH2.12G085800	white	AS042
AgateH2.05G239800	white	AS042
AgateH2.04G278500	white	AS042
AgateH2.04G178900	white	AS042
AgateH2.05G027100	white	AS042
AgateH2.04G089100	white	AS042
AgateH2.09G154600	white	AS042
AgateH2.09G077300	white	AS042
AgateH2.11G077100	white	AS042
AgateH2.26G058300	white	AS042
AgateH2.17G043200	white	AS042
AgateH2.05G178900	white	AS042
AgateH2.06G207800	white	AS042
AgateH2.21G060700	white	AS042
