Gene_ID	module	ID
LOC_Os10g30640	blue	OS056
LOC_Os01g70300	blue	OS056
LOC_Os05g05130	blue	OS056
LOC_Os02g08520	blue	OS056
LOC_Os01g59750	blue	OS056
LOC_Os02g44330	blue	OS056
LOC_Os04g16230	blue	OS056
LOC_Os05g19280	blue	OS056
LOC_Os02g42550	blue	OS056
LOC_Os04g33510	blue	OS056
LOC_Os04g53214	blue	OS056
LOC_Os01g37842	blue	OS056
LOC_Os01g53220	blue	OS056
LOC_Os07g30670	blue	OS056
LOC_Os10g39150	blue	OS056
LOC_Os11g40249	blue	OS056
LOC_Os04g48730	blue	OS056
LOC_Os01g10580	blue	OS056
LOC_Os05g35500	blue	OS056
LOC_Os10g43050	blue	OS056
LOC_Os02g50010	blue	OS056
LOC_Os03g51880	blue	OS056
LOC_Os07g41550	blue	OS056
LOC_Os01g63270	blue	OS056
LOC_Os01g11980	blue	OS056
LOC_Os11g04894	blue	OS056
LOC_Os06g46435	blue	OS056
LOC_Os01g43070	blue	OS056
LOC_Os06g16330	blue	OS056
LOC_Os01g50622	blue	OS056
LOC_Os04g57590	blue	OS056
LOC_Os05g35470	blue	OS056
LOC_Os01g11070	blue	OS056
LOC_Os11g25920	blue	OS056
LOC_Os03g03724	blue	OS056
LOC_Os06g30480	blue	OS056
LOC_Os09g15810	blue	OS056
LOC_Os10g37770	blue	OS056
LOC_Os06g04510	blue	OS056
LOC_Os03g05550	blue	OS056
LOC_Os05g43374	blue	OS056
LOC_Os08g01940	blue	OS056
LOC_Os03g20460	blue	OS056
LOC_Os02g53400	blue	OS056
LOC_Os05g02740	blue	OS056
LOC_Os08g16470	blue	OS056
LOC_Os08g09270	blue	OS056
LOC_Os04g40880	blue	OS056
LOC_Os10g42754	blue	OS056
LOC_Os01g22500	blue	OS056
LOC_Os01g59340	blue	OS056
LOC_Os06g01500	blue	OS056
LOC_Os09g36990	blue	OS056
LOC_Os03g31044	blue	OS056
LOC_Os04g20164	blue	OS056
LOC_Os05g48200	blue	OS056
LOC_Os01g34100	blue	OS056
LOC_Os02g17370	blue	OS056
LOC_Os01g36820	blue	OS056
LOC_Os12g07830	blue	OS056
LOC_Os03g62910	blue	OS056
LOC_Os09g02729	blue	OS056
LOC_Os12g39070	blue	OS056
LOC_Os06g30820	blue	OS056
LOC_Os03g48840	blue	OS056
LOC_Os10g17454	blue	OS056
LOC_Os05g12370	blue	OS056
LOC_Os03g06230	blue	OS056
LOC_Os02g07350	blue	OS056
LOC_Os05g49990	blue	OS056
LOC_Os03g26044	blue	OS056
LOC_Os01g65630	blue	OS056
LOC_Os05g27950	blue	OS056
LOC_Os01g04500	blue	OS056
LOC_Os07g27780	blue	OS056
LOC_Os04g58900	blue	OS056
LOC_Os02g57150	blue	OS056
LOC_Os05g04670	blue	OS056
LOC_Os04g43824	blue	OS056
LOC_Os03g02410	blue	OS056
LOC_Os05g24140	blue	OS056
LOC_Os03g16870	blue	OS056
LOC_Os01g01340	blue	OS056
LOC_Os02g57240	blue	OS056
LOC_Os07g28460	blue	OS056
LOC_Os10g38030	blue	OS056
LOC_Os07g07320	blue	OS056
LOC_Os09g30466	blue	OS056
LOC_Os09g33510	blue	OS056
LOC_Os09g04670	blue	OS056
LOC_Os04g51110	blue	OS056
LOC_Os11g39670	blue	OS056
LOC_Os09g16714	blue	OS056
LOC_Os02g15110	blue	OS056
LOC_Os03g20640	blue	OS056
LOC_Os02g03730	blue	OS056
LOC_Os03g43430	blue	OS056
LOC_Os01g09370	blue	OS056
LOC_Os12g16680	blue	OS056
LOC_Os02g52910	blue	OS056
LOC_Os09g17344	blue	OS056
LOC_Os12g07780	blue	OS056
LOC_Os02g46750	blue	OS056
LOC_Os10g31940	blue	OS056
LOC_Os03g06190	blue	OS056
LOC_Os03g61980	blue	OS056
LOC_Os01g73290	blue	OS056
LOC_Os01g52500	blue	OS056
LOC_Os04g01530	blue	OS056
LOC_Os12g12360	blue	OS056
LOC_Os01g71590	blue	OS056
LOC_Os02g14290	blue	OS056
LOC_Os01g50616	blue	OS056
LOC_Os05g19954	blue	OS056
LOC_Os06g23870	blue	OS056
LOC_Os11g02450	blue	OS056
LOC_Os04g57880	blue	OS056
LOC_Os01g01350	blue	OS056
LOC_Os06g50715	blue	OS056
LOC_Os04g46750	blue	OS056
LOC_Os01g42490	blue	OS056
LOC_Os01g21940	blue	OS056
LOC_Os05g45610	blue	OS056
ChrSyfgenesh.mRNA.47	blue	OS056
LOC_Os10g21396	blue	OS056
LOC_Os09g15835	blue	OS056
LOC_Os09g23550	blue	OS056
LOC_Os04g39814	blue	OS056
LOC_Os03g48390	blue	OS056
LOC_Os02g40890	blue	OS056
LOC_Os10g07004	blue	OS056
LOC_Os04g36570	blue	OS056
LOC_Os12g09000	blue	OS056
