Gene_ID	module	ID
Yucal.03G065000	blue	YA085
Yucal.1Z171000	blue	YA085
Yucal.10G123200	blue	YA085
Yucal.06G208900	blue	YA085
Yucal.28G008900	blue	YA085
Yucal.06G127000	blue	YA085
Yucal.02G327300	blue	YA085
Yucal.04G169700	blue	YA085
Yucal.12G024900	blue	YA085
Yucal.25G022300	blue	YA085
Yucal.18G060400	blue	YA085
Yucal.17G094000	blue	YA085
Yucal.1Z162900	blue	YA085
Yucal.07G054200	blue	YA085
Yucal.24G020200	blue	YA085
Yucal.13G009400	blue	YA085
Yucal.29G001800	blue	YA085
Yucal.05G106100	blue	YA085
Yucal.09G021700	blue	YA085
Yucal.13G096900	blue	YA085
Yucal.12G069500	blue	YA085
Yucal.15G042200	blue	YA085
Yucal.03G217900	blue	YA085
Yucal.05G233300	blue	YA085
Yucal.26G041800	blue	YA085
Yucal.1Z129200	blue	YA085
Yucal.03G078200	blue	YA085
Yucal.04G221700	blue	YA085
Yucal.15G037000	blue	YA085
Yucal.03G219200	blue	YA085
Yucal.06G192500	blue	YA085
Yucal.06G054700	blue	YA085
Yucal.21G006100	blue	YA085
Yucal.21G059000	blue	YA085
Yucal.09G120100	blue	YA085
Yucal.20G007400	blue	YA085
Yucal.07G097600	blue	YA085
Yucal.01G200800	blue	YA085
Yucal.12G103500	blue	YA085
Yucal.05G182100	blue	YA085
Yucal.05G144600	blue	YA085
Yucal.09G128200	blue	YA085
Yucal.01G249600	blue	YA085
Yucal.02G055700	blue	YA085
Yucal.05G096700	blue	YA085
Yucal.09G144200	blue	YA085
Yucal.06G173900	blue	YA085
Yucal.16G008400	blue	YA085
Yucal.09G100600	blue	YA085
Yucal.26G032300	blue	YA085
Yucal.27G049000	blue	YA085
Yucal.05G269700	blue	YA085
Yucal.04G179300	blue	YA085
Yucal.23G057200	blue	YA085
Yucal.23G029500	blue	YA085
Yucal.03G142000	blue	YA085
Yucal.03G005000	blue	YA085
Yucal.11G042600	blue	YA085
Yucal.08G101800	blue	YA085
Yucal.02G100600	blue	YA085
Yucal.03G135700	blue	YA085
Yucal.05G270200	blue	YA085
Yucal.02G140900	blue	YA085
Yucal.08G010600	blue	YA085
Yucal.25G003200	blue	YA085
Yucal.04G087500	blue	YA085
Yucal.02G247400	blue	YA085
Yucal.04G001300	blue	YA085
Yucal.27G021300	blue	YA085
Yucal.22G014700	blue	YA085
Yucal.16G064100	blue	YA085
Yucal.13G019300	blue	YA085
Yucal.28G051000	blue	YA085
Yucal.05G041500	blue	YA085
Yucal.15G036700	blue	YA085
Yucal.11G028600	blue	YA085
Yucal.29G015500	blue	YA085
Yucal.05G166500	blue	YA085
Yucal.08G153200	blue	YA085
Yucal.06G140200	blue	YA085
Yucal.18G087400	blue	YA085
Yucal.02G220800	blue	YA085
Yucal.02G093000	blue	YA085
Yucal.27G017800	blue	YA085
Yucal.19G013700	blue	YA085
Yucal.24G010900	blue	YA085
Yucal.12G110900	blue	YA085
Yucal.08G066200	blue	YA085
Yucal.28G036100	blue	YA085
Yucal.03G140400	blue	YA085
Yucal.19G032900	blue	YA085
Yucal.19G033000	blue	YA085
Yucal.03G249200	blue	YA085
Yucal.13G043400	blue	YA085
Yucal.18G053300	blue	YA085
Yucal.15G004800	blue	YA085
Yucal.1Z026700	blue	YA085
Yucal.17G064000	blue	YA085
Yucal.01G336800	blue	YA085
Yucal.16G109200	blue	YA085
Yucal.16G054700	blue	YA085
Yucal.18G018600	blue	YA085
Yucal.1Z229700	blue	YA085
Yucal.20G048800	blue	YA085
Yucal.10G045700	blue	YA085
Yucal.07G063800	blue	YA085
Yucal.27G015400	blue	YA085
Yucal.04G123900	blue	YA085
Yucal.18G063300	blue	YA085
Yucal.08G211800	blue	YA085
Yucal.02G020700	blue	YA085
Yucal.12G052300	blue	YA085
Yucal.09G179500	blue	YA085
